node,deg_1,deg_2,deg_3,deg_4,deg_5,deg_6,deg_7,deg_8,deg_9,deg_10,deg_11,deg_12,deg_13,deg_14,deg_15,deg_16,deg_17,deg_18,deg_19,deg_20
19665,190,25,9,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19666,190,25,9,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19667,190,25,9,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19668,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19669,190,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1967,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19670,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19671,190,119,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19672,190,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19673,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19674,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19675,190,9,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19676,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19677,190,19,9,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19678,190,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19679,190,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19680,190,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19681,190,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19682,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19683,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19684,190,19,14,8,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19685,365,190,136,92,86,74,73,69,40,37,25,17,16,11,7,6,6,4,4,0
19686,190,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19687,190,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19688,190,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19689,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,310,309,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19690,190,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19691,190,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19692,190,9,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19693,190,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19694,190,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19695,332,144,133,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19696,47,36,21,19,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19697,137,13,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19698,314,228,174,137,100,86,47,34,31,24,5,0,0,0,0,0,0,0,0,0
19699,137,13,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,711,386,363,339,339,286,280,264,247,246,229,227,225,219,190,181,168,164,162,156
1970,309,172,98,52,47,25,25,18,12,12,12,12,11,6,6,6,5,5,4,4
19700,278,27,14,7,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
19701,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19702,7,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19703,114,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19704,32,19,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19705,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19706,13,12,10,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19707,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19708,711,609,206,132,87,69,58,49,29,26,23,0,0,0,0,0,0,0,0,0
19709,711,278,218,149,137,63,58,48,30,8,0,0,0,0,0,0,0,0,0,0
1971,834,344,309,293,285,264,166,111,95,73,54,33,19,17,17,15,11,4,0,0
19710,278,27,16,16,13,12,12,10,8,7,7,3,0,0,0,0,0,0,0,0
19711,278,29,27,16,12,12,12,10,9,8,7,7,6,6,4,3,0,0,0,0
19712,278,29,28,27,21,16,13,12,12,12,10,10,8,7,7,3,0,0,0,0
19713,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19714,278,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19715,278,29,27,16,15,12,9,7,6,6,5,2,0,0,0,0,0,0,0,0
19716,278,27,16,16,13,12,12,7,0,0,0,0,0,0,0,0,0,0,0,0
19717,278,29,21,16,16,13,12,10,10,8,7,5,0,0,0,0,0,0,0,0
19718,278,15,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19719,278,29,27,21,15,7,7,5,4,4,0,0,0,0,0,0,0,0,0,0
1972,309,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19720,278,12,12,10,6,5,4,3,3,3,3,3,3,3,2,0,0,0,0,0
19721,278,28,18,10,8,6,5,4,3,3,2,2,0,0,0,0,0,0,0,0
19722,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19723,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19724,278,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19725,278,27,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19726,278,27,13,12,10,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0
19727,278,29,27,21,16,12,12,12,10,8,7,7,3,0,0,0,0,0,0,0
19728,278,29,27,16,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19729,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,309,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19730,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19731,278,29,28,21,12,9,5,3,0,0,0,0,0,0,0,0,0,0,0,0
19732,278,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19733,278,29,28,21,16,12,10,9,7,2,0,0,0,0,0,0,0,0,0,0
19734,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19735,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19736,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19737,278,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19738,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19739,278,27,16,16,13,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,309,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19740,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19741,278,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19742,711,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19743,278,215,80,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19744,278,7,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19745,278,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19746,711,278,82,58,48,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19747,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19748,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19749,278,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,1143,666,481,344,309,285,223,221,95,65,55,53,47,36,19,17,12,10,9,7
19750,278,29,27,21,14,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0
19751,278,9,4,4,4,4,3,3,3,3,0,0,0,0,0,0,0,0,0,0
19752,278,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19753,278,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19754,278,16,12,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19755,278,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19756,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19757,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19758,278,25,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19759,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,339,309,293,280,264,212,138,127,120,111,75,72,68,67,56,44,42,35,30,28
19760,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19761,278,28,16,12,10,8,8,2,2,0,0,0,0,0,0,0,0,0,0,0
19762,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19763,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19764,278,29,27,21,16,15,13,12,12,8,5,1,0,0,0,0,0,0,0,0
19765,278,29,27,21,16,16,13,12,12,10,0,0,0,0,0,0,0,0,0,0
19766,278,124,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19767,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19768,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19769,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,309,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19770,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19771,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19772,278,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19773,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19774,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19775,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19776,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19777,278,263,144,82,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19778,278,82,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19779,278,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978,422,310,309,54,29,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19780,278,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19781,278,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19782,278,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19783,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19784,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19785,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19786,278,28,12,10,9,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0
19787,278,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19788,278,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19789,278,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,309,295,247,197,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19790,278,105,63,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19791,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19792,278,28,12,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19793,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19794,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19795,278,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19796,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19797,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19798,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19799,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,1261,1143,497,455,422,344,339,286,275,246,229,212,180,174,143,138,137,127,81,71
1980,309,234,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19800,278,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19801,278,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19802,278,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19803,278,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19804,278,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19805,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19806,278,10,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19807,278,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19808,278,27,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19809,278,27,12,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,686,497,309,253,80,39,27,0,0,0,0,0,0,0,0,0,0,0,0,0
19810,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19811,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19812,278,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19813,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19814,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19815,449,14,14,11,9,9,7,7,6,5,5,4,4,4,3,3,3,3,3,3
19816,449,27,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19817,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19818,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19819,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,597,497,309,48,39,34,19,10,0,0,0,0,0,0,0,0,0,0,0,0
19820,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19821,449,109,105,59,50,49,44,40,34,18,17,15,12,9,4,0,0,0,0,0
19822,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19823,449,14,9,9,8,5,5,5,5,5,4,4,4,4,3,3,3,3,3,3
19824,449,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19825,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19826,449,171,168,78,59,26,16,14,10,8,7,6,5,4,4,3,0,0,0,0
19827,449,181,73,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19828,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19829,449,27,9,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,597,421,309,300,270,228,173,167,155,147,118,96,90,87,86,74,30,25,23,15
19830,449,217,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19831,449,186,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19832,449,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19833,449,181,73,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19834,449,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19835,449,16,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
19836,449,207,163,29,18,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
19837,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19838,449,5,4,4,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
19839,449,168,16,16,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19840,449,168,16,8,7,5,4,4,4,4,4,4,4,4,4,3,0,0,0,0
19841,449,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19842,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19843,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19844,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19845,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19846,449,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19847,449,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19848,449,383,171,168,61,59,17,15,15,0,0,0,0,0,0,0,0,0,0,0
19849,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19850,449,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19851,449,23,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19852,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19853,449,105,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19854,449,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19855,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19856,449,8,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19857,449,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19858,449,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19859,449,24,16,8,8,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,309,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19860,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19861,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19862,449,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19863,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19864,449,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19865,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19866,449,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19867,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19868,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19869,449,40,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,344,339,309,293,219,178,126,111,73,50,35,28,27,17,17,17,14,14,14,11
19870,449,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19871,449,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19872,449,4,4,4,4,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0
19873,449,6,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19874,449,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19875,449,12,5,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19876,449,23,16,8,5,4,3,3,3,3,3,3,3,3,0,0,0,0,0,0
19877,449,23,9,9,7,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0
19878,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19879,449,181,110,39,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,309,297,171,163,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19880,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19881,449,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19882,449,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19883,449,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19884,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19885,449,39,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19886,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19887,449,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19888,449,163,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19889,449,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,1068,539,459,422,405,309,304,244,219,204,197,178,172,169,134,127,101,95,94,91
19890,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19891,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19892,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19893,449,27,20,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19894,449,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19895,449,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19896,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19897,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19898,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19899,449,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,339,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,834,791,705,514,383,309,135,123,122,118,82,48,34,24,21,12,0,0,0,0
19900,449,124,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19901,449,27,14,9,7,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0
19902,449,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19903,449,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19904,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19905,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19906,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19907,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19908,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19909,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,924,666,497,455,309,271,219,187,121,108,57,52,50,50,49,15,0,0,0,0
19910,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19911,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19912,449,6,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,0
19913,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19914,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19915,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19916,449,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19917,449,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19918,449,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19919,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,309,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19920,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19921,449,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19922,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19923,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19924,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19925,449,24,16,8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19926,449,59,24,16,8,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0
19927,449,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19928,449,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19929,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,386,309,293,111,99,90,89,73,68,67,60,54,54,33,33,18,17,15,14,0
19930,449,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19931,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19932,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19933,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19934,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19935,449,21,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19936,449,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19937,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19938,449,23,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19939,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994,309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19940,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19941,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19942,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19943,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19944,449,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19945,449,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19946,449,228,27,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19947,449,39,24,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19948,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19949,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,1261,1143,309,262,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19950,449,181,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19951,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19952,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19953,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19954,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19955,449,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
